path,bodyId,type,weight,size,source,target
0,5813057769,PS265,35,3,5813057579,1655626125
0,1655626125,DNp16/17,34,3,5813057579,1655626125
0,5813057579,AVLP538,0,2,5813057579,1655997973
0,1353043462,OA-VUMa1,21,2,5813057579,1655997973
0,1655997973,DNb01,14,2,5813057579,1655997973
0,5813057579,AVLP538,0,3,5813057579,1684204798
0,1448794542,,19,3,5813057579,1684204798
0,2060448332,,14,3,5813057579,1684204798
0,1684204798,DNp17,16,3,5813057579,1684204798
0,5813057579,AVLP538,0,3,5813057579,1715999506
0,1100357249,CL067,11,3,5813057579,1715999506
0,1625619163,,18,3,5813057579,1715999506
0,1715999506,DNb06,17,3,5813057579,1715999506
1,5813057579,AVLP538,0,3,5813057579,1715999506
1,1498720407,PVLP143,14,3,5813057579,1715999506
1,5813057769,PS265,35,3,5813057579,1715999506
1,1715999506,DNb06,83,3,5813057579,1715999506
2,5813057579,AVLP538,0,3,5813057579,1715999506
2,1498720407,PVLP143,14,3,5813057579,1715999506
2,1625619163,,25,3,5813057579,1715999506
2,1715999506,DNb06,17,3,5813057579,1715999506
3,5813057579,AVLP538,0,3,5813057579,1715999506
3,1498720407,PVLP143,14,3,5813057579,1715999506
3,1625273585,PS102,11,3,5813057579,1715999506
3,1715999506,DNb06,13,3,5813057579,1715999506
0,5813057579,AVLP538,0,3,5813057579,1745333830
0,1100357249,CL067,11,3,5813057579,1745333830
0,1625619163,,18,3,5813057579,1745333830
0,1745333830,DNp20,11,3,5813057579,1745333830
1,5813057579,AVLP538,0,3,5813057579,1745333830
1,1498720407,PVLP143,14,3,5813057579,1745333830
1,1625619163,,25,3,5813057579,1745333830
1,1745333830,DNp20,11,3,5813057579,1745333830
0,5813057579,AVLP538,0,3,5813057579,1904885509
0,1073354472,PVLP004,18,3,5813057579,1904885509
0,1228264951,DNp09,21,3,5813057579,1904885509
0,1904885509,DNb02,18,3,5813057579,1904885509
1,5813057579,AVLP538,0,3,5813057579,1904885509
1,1353043462,OA-VUMa1,21,3,5813057579,1904885509
1,5813069512,VES009,33,3,5813057579,1904885509
1,1904885509,DNb02,11,3,5813057579,1904885509
2,5813057579,AVLP538,0,3,5813057579,1904885509
2,1353043462,OA-VUMa1,21,3,5813057579,1904885509
2,5813050791,PS059,12,3,5813057579,1904885509
2,1904885509,DNb02,12,3,5813057579,1904885509
3,5813057579,AVLP538,0,3,5813057579,1904885509
3,1353043462,OA-VUMa1,21,3,5813057579,1904885509
3,5813042961,LAL046,13,3,5813057579,1904885509
3,1904885509,DNb02,23,3,5813057579,1904885509
4,5813057579,AVLP538,0,3,5813057579,1904885509
4,1353043462,OA-VUMa1,21,3,5813057579,1904885509
4,5813022629,PS013,13,3,5813057579,1904885509
4,1904885509,DNb02,87,3,5813057579,1904885509
5,5813057579,AVLP538,0,3,5813057579,1904885509
5,1353043462,OA-VUMa1,21,3,5813057579,1904885509
5,5813022547,PS059,11,3,5813057579,1904885509
5,1904885509,DNb02,18,3,5813057579,1904885509
6,5813057579,AVLP538,0,3,5813057579,1904885509
6,1353043462,OA-VUMa1,21,3,5813057579,1904885509
6,1605518663,AOTU019,14,3,5813057579,1904885509
6,1904885509,DNb02,39,3,5813057579,1904885509
7,5813057579,AVLP538,0,3,5813057579,1904885509
7,1353043462,OA-VUMa1,21,3,5813057579,1904885509
7,1139909038,DNa03,18,3,5813057579,1904885509
7,1904885509,DNb02,19,3,5813057579,1904885509
8,5813057579,AVLP538,0,3,5813057579,1904885509
8,1353043462,OA-VUMa1,21,3,5813057579,1904885509
8,796978752,LAL040,13,3,5813057579,1904885509
8,1904885509,DNb02,40,3,5813057579,1904885509
9,5813057579,AVLP538,0,3,5813057579,1904885509
9,1043700892,AVLP369,18,3,5813057579,1904885509
9,5813057245,VES008,34,3,5813057579,1904885509
9,1904885509,DNb02,16,3,5813057579,1904885509
10,5813057579,AVLP538,0,3,5813057579,1904885509
10,1043700892,AVLP369,18,3,5813057579,1904885509
10,1228264951,DNp09,62,3,5813057579,1904885509
10,1904885509,DNb02,18,3,5813057579,1904885509
11,5813057579,AVLP538,0,3,5813057579,1904885509
11,5813027276,AVLP080,40,3,5813057579,1904885509
11,1228264951,DNp09,11,3,5813057579,1904885509
11,1904885509,DNb02,18,3,5813057579,1904885509
12,5813057579,AVLP538,0,3,5813057579,1904885509
12,1290961410,AVLP449,290,3,5813057579,1904885509
12,1747379889,PS124,33,3,5813057579,1904885509
12,1904885509,DNb02,36,3,5813057579,1904885509
13,5813057579,AVLP538,0,3,5813057579,1904885509
13,828144800,AVLP166,24,3,5813057579,1904885509
13,1228264951,DNp09,17,3,5813057579,1904885509
13,1904885509,DNb02,18,3,5813057579,1904885509
14,5813057579,AVLP538,0,3,5813057579,1904885509
14,889531496,PVLP004,20,3,5813057579,1904885509
14,1228264951,DNp09,29,3,5813057579,1904885509
14,1904885509,DNb02,18,3,5813057579,1904885509
15,5813057579,AVLP538,0,3,5813057579,1904885509
15,1498720407,PVLP143,14,3,5813057579,1904885509
15,1874217622,,14,3,5813057579,1904885509
15,1904885509,DNb02,23,3,5813057579,1904885509
16,5813057579,AVLP538,0,3,5813057579,1904885509
16,5813027235,LAL053,13,3,5813057579,1904885509
16,5813069512,VES009,52,3,5813057579,1904885509
16,1904885509,DNb02,11,3,5813057579,1904885509
17,5813057579,AVLP538,0,3,5813057579,1904885509
17,5813027235,LAL053,13,3,5813057579,1904885509
17,5813057245,VES008,15,3,5813057579,1904885509
17,1904885509,DNb02,16,3,5813057579,1904885509
18,5813057579,AVLP538,0,3,5813057579,1904885509
18,5813027235,LAL053,13,3,5813057579,1904885509
18,5813042961,LAL046,18,3,5813057579,1904885509
18,1904885509,DNb02,23,3,5813057579,1904885509
19,5813057579,AVLP538,0,3,5813057579,1904885509
19,5813027235,LAL053,13,3,5813057579,1904885509
19,1139909038,DNa03,86,3,5813057579,1904885509
19,1904885509,DNb02,19,3,5813057579,1904885509
20,5813057579,AVLP538,0,3,5813057579,1904885509
20,5813044638,CL277,31,3,5813057579,1904885509
20,1228264951,DNp09,10,3,5813057579,1904885509
20,1904885509,DNb02,18,3,5813057579,1904885509
21,5813057579,AVLP538,0,3,5813057579,1904885509
21,1448794542,,19,3,5813057579,1904885509
21,5813022629,PS013,22,3,5813057579,1904885509
21,1904885509,DNb02,87,3,5813057579,1904885509
22,5813057579,AVLP538,0,3,5813057579,1904885509
22,1448794542,,19,3,5813057579,1904885509
22,1747379889,PS124,10,3,5813057579,1904885509
22,1904885509,DNb02,36,3,5813057579,1904885509
23,5813057579,AVLP538,0,3,5813057579,1904885509
23,1448794542,,19,3,5813057579,1904885509
23,1065280625,PS137,11,3,5813057579,1904885509
23,1904885509,DNb02,63,3,5813057579,1904885509
24,5813057579,AVLP538,0,3,5813057579,1904885509
24,1385093648,PVLP150,16,3,5813057579,1904885509
24,1228264951,DNp09,45,3,5813057579,1904885509
24,1904885509,DNb02,18,3,5813057579,1904885509
25,5813057579,AVLP538,0,3,5813057579,1904885509
25,5813110223,PVLP004,10,3,5813057579,1904885509
25,5813057245,VES008,14,3,5813057579,1904885509
25,1904885509,DNb02,16,3,5813057579,1904885509
26,5813057579,AVLP538,0,3,5813057579,1904885509
26,5813110223,PVLP004,10,3,5813057579,1904885509
26,1228264951,DNp09,14,3,5813057579,1904885509
26,1904885509,DNb02,18,3,5813057579,1904885509
27,5813057579,AVLP538,0,3,5813057579,1904885509
27,1230933109,LAL054,10,3,5813057579,1904885509
27,1664127054,PS049,38,3,5813057579,1904885509
27,1904885509,DNb02,53,3,5813057579,1904885509
28,5813057579,AVLP538,0,3,5813057579,1904885509
28,1230933109,LAL054,10,3,5813057579,1904885509
28,1139909038,DNa03,10,3,5813057579,1904885509
28,1904885509,DNb02,19,3,5813057579,1904885509
29,5813057579,AVLP538,0,3,5813057579,1904885509
29,1230933109,LAL054,10,3,5813057579,1904885509
29,987117151,LAL010,32,3,5813057579,1904885509
29,1904885509,DNb02,11,3,5813057579,1904885509
30,5813057579,AVLP538,0,3,5813057579,1904885509
30,1221285128,LT82a,13,3,5813057579,1904885509
30,5813057245,VES008,10,3,5813057579,1904885509
30,1904885509,DNb02,16,3,5813057579,1904885509
31,5813057579,AVLP538,0,3,5813057579,1904885509
31,1221285128,LT82a,13,3,5813057579,1904885509
31,1963523237,PS039,42,3,5813057579,1904885509
31,1904885509,DNb02,26,3,5813057579,1904885509
32,5813057579,AVLP538,0,3,5813057579,1904885509
32,1221285128,LT82a,13,3,5813057579,1904885509
32,1220416666,,18,3,5813057579,1904885509
32,1904885509,DNb02,11,3,5813057579,1904885509
33,5813057579,AVLP538,0,3,5813057579,1904885509
33,1221285128,LT82a,13,3,5813057579,1904885509
33,1096319585,PS137,63,3,5813057579,1904885509
33,1904885509,DNb02,77,3,5813057579,1904885509
34,5813057579,AVLP538,0,3,5813057579,1904885509
34,1221285128,LT82a,13,3,5813057579,1904885509
34,1065280625,PS137,50,3,5813057579,1904885509
34,1904885509,DNb02,63,3,5813057579,1904885509
35,5813057579,AVLP538,0,3,5813057579,1904885509
35,5813099340,AVLP166,17,3,5813057579,1904885509
35,1228264951,DNp09,18,3,5813057579,1904885509
35,1904885509,DNb02,18,3,5813057579,1904885509
36,5813057579,AVLP538,0,3,5813057579,1904885509
36,1383383062,PVLP015,11,3,5813057579,1904885509
36,1065280625,PS137,12,3,5813057579,1904885509
36,1904885509,DNb02,63,3,5813057579,1904885509
37,5813057579,AVLP538,0,3,5813057579,1904885509
37,1135441187,AVLP076,36,3,5813057579,1904885509
37,1228264951,DNp09,12,3,5813057579,1904885509
37,1904885509,DNb02,18,3,5813057579,1904885509
38,5813057579,AVLP538,0,3,5813057579,1904885509
38,5813079288,PVLP114,20,3,5813057579,1904885509
38,5813125985,PS018,42,3,5813057579,1904885509
38,1904885509,DNb02,22,3,5813057579,1904885509
39,5813057579,AVLP538,0,3,5813057579,1904885509
39,5813079288,PVLP114,20,3,5813057579,1904885509
39,1664127054,PS049,16,3,5813057579,1904885509
39,1904885509,DNb02,53,3,5813057579,1904885509
40,5813057579,AVLP538,0,3,5813057579,1904885509
40,5813079288,PVLP114,20,3,5813057579,1904885509
40,1139909038,DNa03,16,3,5813057579,1904885509
40,1904885509,DNb02,19,3,5813057579,1904885509
0,5813057579,AVLP538,0,3,5813057579,1963869286
0,1448794542,,19,3,5813057579,1963869286
0,5813022629,PS013,22,3,5813057579,1963869286
